_id,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,geometry
1182,GO-2021424868,1615006800000,2021,March,6,Saturday,65,D41,Other,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.26926199214788,43.71278950408747,"{""coordinates"": [[-79.2692619919999, 43.7127895040001]], ""type"": ""MultiPoint""}"
1183,GO-2021437169,1615266000000,2021,March,9,Tuesday,68,D12,Stabbing,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.49794775527575,43.698536561729895,"{""coordinates"": [[-79.497947755, 43.6985365620001]], ""type"": ""MultiPoint""}"
1184,GO-2021511040,1616126400000,2021,March,19,Friday,78,D31,Other,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51039321836257,43.74921167948846,"{""coordinates"": [[-79.510393218, 43.749211679]], ""type"": ""MultiPoint""}"
1185,GO-2021611765,1617422400000,2021,April,3,Saturday,93,D23,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.52560085652223,43.699591972187264,"{""coordinates"": [[-79.525600857, 43.6995919720001]], ""type"": ""MultiPoint""}"
1186,GO-2021614694,1617508800000,2021,April,4,Sunday,94,D33,Stabbing,048,Hillcrest Village (48),048,Hillcrest Village (48),-79.35474057267872,43.797858886571596,"{""coordinates"": [[-79.3547405729999, 43.7978588870001]], ""type"": ""MultiPoint""}"
1187,GO-2021618567,1617508800000,2021,April,4,Sunday,94,D55,Stabbing,057,Broadview North (57),057,Broadview North (57),-79.34918031637866,43.6903803021072,"{""coordinates"": [[-79.3491803159999, 43.690380302]], ""type"": ""MultiPoint""}"
1188,GO-2021683552,1617595200000,2021,April,5,Monday,95,D55,Stabbing,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.31573734447966,43.70265949521268,"{""coordinates"": [[-79.315737344, 43.702659495]], ""type"": ""MultiPoint""}"
1189,GO-2021646518,1617854400000,2021,April,8,Thursday,98,D41,Stabbing,126,Dorset Park (126),126,Dorset Park (126),-79.28594229118167,43.77158723571469,"{""coordinates"": [[-79.285942291, 43.7715872360001]], ""type"": ""MultiPoint""}"
1190,GO-2021700719,1618545600000,2021,April,16,Friday,106,D12,Shooting,028,Rustic (28),028,Rustic (28),-79.50528464267695,43.70842724643954,"{""coordinates"": [[-79.505284643, 43.708427246]], ""type"": ""MultiPoint""}"
1191,GO-2021904598,1621137600000,2021,May,16,Sunday,136,D23,Shooting,007,Willowridge-Martingrove-Richview (7),007,Willowridge-Martingrove-Richview (7),-79.56842601093189,43.67570891870991,"{""coordinates"": [[-79.568426011, 43.675708919]], ""type"": ""MultiPoint""}"
1192,GO-2021951127,1621656000000,2021,May,22,Saturday,142,D42,Other,130,Milliken (130),130,Milliken (130),-79.28509341593549,43.81710920797221,"{""coordinates"": [[-79.2850934159999, 43.817109208]], ""type"": ""MultiPoint""}"
1193,GO-2021961854,1621828800000,2021,May,24,Monday,144,D55,Other,070,South Riverdale (70),070,South Riverdale (70),-79.35053157137335,43.660529301686545,"{""coordinates"": [[-79.350531571, 43.660529302]], ""type"": ""MultiPoint""}"
1194,GO-20211028789,1622606400000,2021,June,2,Wednesday,153,D14,Other,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.4189658270101,43.658029403426944,"{""coordinates"": [[-79.418965827, 43.6580294030001]], ""type"": ""MultiPoint""}"
1195,GO-20211087369,1623384000000,2021,June,11,Friday,162,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.21435914206177,43.760435399324756,"{""coordinates"": [[-79.214359142, 43.7604353990001]], ""type"": ""MultiPoint""}"
1196,GO-20211107853,1623556800000,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East (138),138,Eglinton East (138),-79.24321525976727,43.7444828778204,"{""coordinates"": [[-79.2432152599999, 43.744482878]], ""type"": ""MultiPoint""}"
1197,GO-20211107853,1623556800000,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East (138),138,Eglinton East (138),-79.24321525976727,43.7444828778204,"{""coordinates"": [[-79.2432152599999, 43.744482878]], ""type"": ""MultiPoint""}"
1198,GO-20211112628,1623556800000,2021,June,13,Sunday,164,D43,Other,138,Eglinton East (138),138,Eglinton East (138),-79.24504965472796,43.74322197778454,"{""coordinates"": [[-79.2450496549999, 43.7432219780001]], ""type"": ""MultiPoint""}"
1199,GO-20211108068,1623643200000,2021,June,14,Monday,165,D12,Shooting,112,Beechborough-Greenbrook (112),112,Beechborough-Greenbrook (112),-79.48224887822747,43.69371888018414,"{""coordinates"": [[-79.482248878, 43.6937188800001]], ""type"": ""MultiPoint""}"
1200,GO-20211158175,1624248000000,2021,June,21,Monday,172,D12,Shooting,112,Beechborough-Greenbrook (112),112,Beechborough-Greenbrook (112),-79.48375748381581,43.691094186245216,"{""coordinates"": [[-79.483757484, 43.691094186]], ""type"": ""MultiPoint""}"
1201,GO-20211233778,1625112000000,2021,July,1,Thursday,182,D32,Other,033,Clanton Park (33),033,Clanton Park (33),-79.43748923196529,43.751512271310396,"{""coordinates"": [[-79.437489232, 43.7515122710001]], ""type"": ""MultiPoint""}"
1202,GO-20211236780,1625198400000,2021,July,2,Friday,183,D52,Other,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.38372844443951,43.6557204948242,"{""coordinates"": [[-79.383728444, 43.655720495]], ""type"": ""MultiPoint""}"
1203,GO-20211236893,1625198400000,2021,July,2,Friday,183,D55,Shooting,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.3280755341621,43.71562496462034,"{""coordinates"": [[-79.3280755339999, 43.7156249650001]], ""type"": ""MultiPoint""}"
1204,GO-20211248165,1625284800000,2021,July,3,Saturday,184,D41,Shooting,126,Dorset Park (126),126,Dorset Park (126),-79.28333039434787,43.77170593800947,"{""coordinates"": [[-79.283330394, 43.771705938]], ""type"": ""MultiPoint""}"
1205,GO-20211263005,1625457600000,2021,July,5,Monday,186,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.48873212638995,43.75448106708575,"{""coordinates"": [[-79.4887321259999, 43.754481067]], ""type"": ""MultiPoint""}"
1206,GO-20211292779,1625889600000,2021,July,10,Saturday,191,D31,Other,027,York University Heights (27),027,York University Heights (27),-79.48873212638995,43.75448106708575,"{""coordinates"": [[-79.4887321259999, 43.754481067]], ""type"": ""MultiPoint""}"
1207,GO-20211319545,1626235200000,2021,July,14,Wednesday,195,D31,Other,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.53298373634702,43.7166753385836,"{""coordinates"": [[-79.5329837359999, 43.7166753390001]], ""type"": ""MultiPoint""}"
1208,GO-20211362894,1626580800000,2021,July,18,Sunday,199,D41,Other,123,Cliffcrest (123),123,Cliffcrest (123),-79.23543831945972,43.70728991792506,"{""coordinates"": [[-79.235438319, 43.7072899180001]], ""type"": ""MultiPoint""}"
1209,GO-20211359540,1626667200000,2021,July,19,Monday,200,D51,Other,070,South Riverdale (70),070,South Riverdale (70),-79.35058676492287,43.6430468821505,"{""coordinates"": [[-79.3505867649999, 43.6430468820001]], ""type"": ""MultiPoint""}"
1210,GO-20211360309,1626753600000,2021,July,20,Tuesday,201,D23,Shooting,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.54415235991368,43.6976148800361,"{""coordinates"": [[-79.5441523599999, 43.6976148800001]], ""type"": ""MultiPoint""}"
1211,GO-20211370623,1626840000000,2021,July,21,Wednesday,202,D13,Stabbing,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.44823358048896,43.698590462310605,"{""coordinates"": [[-79.44823358, 43.698590462]], ""type"": ""MultiPoint""}"
1212,GO-20211382319,1627012800000,2021,July,23,Friday,204,D12,Stabbing,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.48732574732783,43.70554305435651,"{""coordinates"": [[-79.4873257469999, 43.705543054]], ""type"": ""MultiPoint""}"
1213,GO-20211417029,1627444800000,2021,July,28,Wednesday,209,D55,Stabbing,068,North Riverdale (68),068,North Riverdale (68),-79.34942497640164,43.666142614345524,"{""coordinates"": [[-79.349424976, 43.6661426140001]], ""type"": ""MultiPoint""}"
1214,GO-20211484398,1628222400000,2021,August,6,Friday,218,D55,Other,062,East End-Danforth (62),062,East End-Danforth (62),-79.31167314408556,43.68594442413047,"{""coordinates"": [[-79.3116731439999, 43.6859444240001]], ""type"": ""MultiPoint""}"
1215,GO-20211494943,1628395200000,2021,August,8,Sunday,220,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.39916313592867,43.656119297057295,"{""coordinates"": [[-79.399163136, 43.656119297]], ""type"": ""MultiPoint""}"
1216,GO-20211494943,1628395200000,2021,August,8,Sunday,220,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.39916313592867,43.656119297057295,"{""coordinates"": [[-79.399163136, 43.656119297]], ""type"": ""MultiPoint""}"
1217,GO-20211538967,1628913600000,2021,August,14,Saturday,226,D42,Other,NSA,NSA,NSA,NSA,-79.18001617211584,43.85316389313271,"{""coordinates"": [[-79.180016172, 43.853163893]], ""type"": ""MultiPoint""}"
1218,GO-20211543961,1628913600000,2021,August,14,Saturday,226,D12,Shooting,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.49084535978209,43.698622265770716,"{""coordinates"": [[-79.49084536, 43.698622266]], ""type"": ""MultiPoint""}"
1219,GO-20211617066,1629864000000,2021,August,25,Wednesday,237,D12,Other,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.47088690519192,43.68046921573485,"{""coordinates"": [[-79.470886905, 43.680469216]], ""type"": ""MultiPoint""}"
1220,GO-20211630428,1630036800000,2021,August,27,Friday,239,D22,Shooting,019,Long Branch (19),019,Long Branch (19),-79.53936683550941,43.5931434699594,"{""coordinates"": [[-79.5393668359999, 43.59314347]], ""type"": ""MultiPoint""}"
1221,GO-20211638087,1630123200000,2021,August,28,Saturday,240,D52,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3889099395405,43.64881078791441,"{""coordinates"": [[-79.38890994, 43.648810788]], ""type"": ""MultiPoint""}"
1222,GO-20211677261,1630555200000,2021,September,2,Thursday,245,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.36703725404283,43.65154369064729,"{""coordinates"": [[-79.367037254, 43.651543691]], ""type"": ""MultiPoint""}"
1223,GO-20211684171,1630641600000,2021,September,3,Friday,246,D32,Shooting,027,York University Heights (27),027,York University Heights (27),-79.48569479372696,43.782445063251465,"{""coordinates"": [[-79.485694794, 43.7824450630001]], ""type"": ""MultiPoint""}"
1224,GO-20211692780,1630728000000,2021,September,4,Saturday,247,D22,Other,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),-79.5172071204693,43.62420164221754,"{""coordinates"": [[-79.51720712, 43.6242016420001]], ""type"": ""MultiPoint""}"
1225,GO-20211699665,1630814400000,2021,September,5,Sunday,248,D43,Other,140,Guildwood (140),140,Guildwood (140),-79.21109339910603,43.74998448818954,"{""coordinates"": [[-79.2110933989999, 43.7499844880001]], ""type"": ""MultiPoint""}"
1226,GO-20211699665,1630814400000,2021,September,5,Sunday,248,D43,Other,140,Guildwood (140),140,Guildwood (140),-79.21109339910603,43.74998448818954,"{""coordinates"": [[-79.2110933989999, 43.7499844880001]], ""type"": ""MultiPoint""}"
1227,GO-20211713828,1630987200000,2021,September,7,Tuesday,250,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5127320171241,43.751475481834454,"{""coordinates"": [[-79.512732017, 43.751475482]], ""type"": ""MultiPoint""}"
1228,GO-20211788435,1631851200000,2021,September,17,Friday,260,D41,Shooting,124,Kennedy Park (124),124,Kennedy Park (124),-79.25397971911923,43.72488149059374,"{""coordinates"": [[-79.253979719, 43.7248814910001]], ""type"": ""MultiPoint""}"
1229,GO-20211794405,1631937600000,2021,September,18,Saturday,261,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.36098666235011,43.66192100102472,"{""coordinates"": [[-79.360986662, 43.661921001]], ""type"": ""MultiPoint""}"
1230,GO-20211851845,1632628800000,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.17922053786779,43.82738806497264,"{""coordinates"": [[-79.179220538, 43.827388065]], ""type"": ""MultiPoint""}"
1231,GO-20211874352,1632888000000,2021,September,29,Wednesday,272,D23,Stabbing,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.59035756728133,43.734002479106266,"{""coordinates"": [[-79.590357567, 43.734002479]], ""type"": ""MultiPoint""}"
1232,GO-20211896862,1633233600000,2021,October,3,Sunday,276,D55,Stabbing,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.32078432787135,43.676554901126444,"{""coordinates"": [[-79.3207843279999, 43.676554901]], ""type"": ""MultiPoint""}"
1233,GO-20211971401,1634097600000,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East (146),132,Malvern (132),-79.20481856927056,43.79744149348966,"{""coordinates"": [[-79.2048185689999, 43.7974414930001]], ""type"": ""MultiPoint""}"
1234,GO-20211987049,1634356800000,2021,October,16,Saturday,289,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.48755972518123,43.74960916288808,"{""coordinates"": [[-79.487559725, 43.7496091630001]], ""type"": ""MultiPoint""}"
1235,GO-20212022276,1634788800000,2021,October,21,Thursday,294,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.48043142947883,43.755335660210314,"{""coordinates"": [[-79.480431429, 43.7553356600001]], ""type"": ""MultiPoint""}"
1236,GO-20212040619,1634961600000,2021,October,23,Saturday,296,D12,Shooting,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.53409083430556,43.71352863573385,"{""coordinates"": [[-79.534090834, 43.713528636]], ""type"": ""MultiPoint""}"
1237,GO-20212036766,1634961600000,2021,October,23,Saturday,296,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51367041560414,43.75417968305571,"{""coordinates"": [[-79.513670416, 43.7541796830001]], ""type"": ""MultiPoint""}"
1238,GO-20212037136,1634961600000,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.4738975885697,43.69041368626126,"{""coordinates"": [[-79.473897589, 43.690413686]], ""type"": ""MultiPoint""}"
1239,GO-20212048858,1635048000000,2021,October,24,Sunday,297,D41,Shooting,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.29754027056995,43.725584957455325,"{""coordinates"": [[-79.2975402709999, 43.7255849570001]], ""type"": ""MultiPoint""}"
1240,GO-20212071533,1635393600000,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.2242167744943,43.80448840043371,"{""coordinates"": [[-79.224216774, 43.8044884]], ""type"": ""MultiPoint""}"
1241,GO-20212079091,1635480000000,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park (126),126,Dorset Park (126),-79.2810965997869,43.765820740158325,"{""coordinates"": [[-79.2810966, 43.76582074]], ""type"": ""MultiPoint""}"
1242,GO-20212091136,1635566400000,2021,October,30,Saturday,303,D31,Other,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.50027858333516,43.738627219954076,"{""coordinates"": [[-79.500278583, 43.7386272200001]], ""type"": ""MultiPoint""}"
1243,GO-20212177949,1636693200000,2021,November,12,Friday,316,D43,Other,134,Highland Creek (134),134,Highland Creek (134),-79.16355341877119,43.7924814803355,"{""coordinates"": [[-79.163553419, 43.79248148]], ""type"": ""MultiPoint""}"
1244,GO-20212209204,1637038800000,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),-79.32318896548469,43.75599862026509,"{""coordinates"": [[-79.323188965, 43.7559986200001]], ""type"": ""MultiPoint""}"
1245,GO-20212211875,1637038800000,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.205648619286,43.764061994191145,"{""coordinates"": [[-79.205648619, 43.764061994]], ""type"": ""MultiPoint""}"
1246,GO-20212277790,1637902800000,2021,November,26,Friday,330,D42,Shooting,143,West Rouge (143),131,Rouge (131),-79.17582969487913,43.806572487998004,"{""coordinates"": [[-79.1758296949999, 43.806572488]], ""type"": ""MultiPoint""}"
1247,GO-20212373251,1639026000000,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),-79.39191975792932,43.70555502011568,"{""coordinates"": [[-79.391919758, 43.7055550200001]], ""type"": ""MultiPoint""}"
1248,GO-20212397941,1639371600000,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),-79.25980334085709,43.79205857251085,"{""coordinates"": [[-79.259803341, 43.7920585730001]], ""type"": ""MultiPoint""}"
1249,GO-20212471927,1640235600000,2021,December,23,Thursday,357,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51039321836257,43.74921167948846,"{""coordinates"": [[-79.510393218, 43.749211679]], ""type"": ""MultiPoint""}"
1250,GO-20212477849,1640322000000,2021,December,24,Friday,358,D32,Shooting,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),-79.44387484181597,43.719490656610084,"{""coordinates"": [[-79.443874842, 43.719490657]], ""type"": ""MultiPoint""}"
1251,GO-20212487697,1640494800000,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),-79.48289620078428,43.6787985171762,"{""coordinates"": [[-79.482896201, 43.6787985170001]], ""type"": ""MultiPoint""}"
1252,GO-20212516090,1640926800000,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis (115),115,Mount Dennis (115),-79.48565849057034,43.68507779838248,"{""coordinates"": [[-79.485658491, 43.6850777980001]], ""type"": ""MultiPoint""}"
1253,GO-20229964,1641099600000,2022,January,2,Sunday,2,D12,Shooting,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.53482343254572,43.710446933792944,"{""coordinates"": [[-79.534823433, 43.7104469340001]], ""type"": ""MultiPoint""}"
1254,GO-202216903,1641186000000,2022,January,3,Monday,3,D22,Shooting,020,Alderwood (20),020,Alderwood (20),-79.53186139387563,43.600116080509075,"{""coordinates"": [[-79.531861394, 43.6001160810001]], ""type"": ""MultiPoint""}"
1255,GO-202217098,1641186000000,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores (161),017,Mimico (includes Humber Bay Shores) (17),-79.47404131480543,43.63058310950477,"{""coordinates"": [[-79.474041315, 43.63058311]], ""type"": ""MultiPoint""}"
